imname,grade
cow_1++_55.jpg,1++
cow_1++_280.jpg,1++
cow_1_3377.jpg,1
cow_1++_3266.jpg,1++
cow_1+_5323.jpg,1+
cow_3_3034.jpg,3
cow_1_1112.jpg,1
cow_3_713.jpg,3
cow_1++_2251.jpg,1++
cow_1_321.jpg,1
cow_1+_1565.jpg,1+
cow_1_4405.jpg,1
cow_1++_5076.jpg,1++
cow_3_1401.jpg,3
cow_1_4153.jpg,1
cow_1_5596.jpg,1
cow_1++_1519.jpg,1++
cow_1+_4554.jpg,1+
cow_1+_3133.jpg,1+
cow_1++_3278.jpg,1++
cow_2_104.jpg,2
cow_1++_5597.jpg,1++
cow_2_907.jpg,2
cow_1++_185.jpg,1++
cow_1++_2961.jpg,1++
cow_1_2592.jpg,1
cow_1+_2503.jpg,1+
cow_3_2781.jpg,3
cow_1++_1265.jpg,1++
cow_1_956.jpg,1
cow_3_3041.jpg,3
cow_1_5028.jpg,1
cow_1+_5773.jpg,1+
cow_2_3379.jpg,2
cow_2_1598.jpg,2
cow_1++_2301.jpg,1++
cow_1_3883.jpg,1
cow_2_2473.jpg,2
cow_3_2125.jpg,3
cow_1++_4528.jpg,1++
cow_1+_1972.jpg,1+
cow_3_2113.jpg,3
cow_1+_5265.jpg,1+
cow_3_332.jpg,3
cow_1++_2353.jpg,1++
cow_1_3046.jpg,1
cow_2_4155.jpg,2
cow_3_2873.jpg,3
cow_1++_5925.jpg,1++
cow_2_3187.jpg,2
cow_2_3479.jpg,2
cow_1++_4179.jpg,1++
cow_2_5809.jpg,2
cow_2_3647.jpg,2
cow_2_5967.jpg,2
cow_1++_5113.jpg,1++
cow_1_2945.jpg,1
cow_1+_3626.jpg,1+
cow_3_2114.jpg,3
cow_2_3456.jpg,2
cow_1++_2070.jpg,1++
cow_1+_3396.jpg,1+
cow_1_2771.jpg,1
cow_1_4663.jpg,1
cow_2_5531.jpg,2
cow_1++_3948.jpg,1++
cow_2_3829.jpg,2
cow_1+_424.jpg,1+
cow_1_5229.jpg,1
cow_2_5074.jpg,2
cow_1_3497.jpg,1
cow_1+_4345.jpg,1+
cow_1++_550.jpg,1++
cow_1++_2894.jpg,1++
cow_3_2092.jpg,3
cow_2_2757.jpg,2
cow_2_3163.jpg,2
cow_1++_2677.jpg,1++
cow_1+_2899.jpg,1+
cow_2_2214.jpg,2
cow_3_3546.jpg,3
cow_1++_4824.jpg,1++
cow_1_58.jpg,1
cow_2_2198.jpg,2
cow_1++_2889.jpg,1++
cow_2_2772.jpg,2
cow_1+_5262.jpg,1+
cow_1+_1321.jpg,1+
cow_2_3746.jpg,2
cow_1_4784.jpg,1
cow_2_5371.jpg,2
cow_1+_2356.jpg,1+
cow_1_930.jpg,1
cow_3_3512.jpg,3
cow_1++_4693.jpg,1++
cow_1_180.jpg,1
cow_3_1687.jpg,3
cow_1+_541.jpg,1+
cow_1+_3587.jpg,1+
cow_1_140.jpg,1
cow_1++_2493.jpg,1++
cow_1+_5634.jpg,1+
cow_1_2570.jpg,1
cow_1_3323.jpg,1
cow_1_5119.jpg,1
cow_1++_4265.jpg,1++
cow_1+_4380.jpg,1+
cow_3_3035.jpg,3
cow_3_1278.jpg,3
cow_1++_5796.jpg,1++
cow_1_1176.jpg,1
cow_1+_2994.jpg,1+
cow_1_2876.jpg,1
cow_1_3117.jpg,1
cow_2_5343.jpg,2
cow_3_939.jpg,3
cow_1+_4092.jpg,1+
cow_2_2918.jpg,2
cow_2_5808.jpg,2
cow_1++_253.jpg,1++
cow_2_3571.jpg,2
cow_2_3682.jpg,2
cow_1+_209.jpg,1+
cow_1_1303.jpg,1
cow_1+_3089.jpg,1+
cow_1_1674.jpg,1
cow_1_62.jpg,1
cow_1_5978.jpg,1
cow_2_109.jpg,2
cow_1++_762.jpg,1++
cow_1_5667.jpg,1
cow_1_2712.jpg,1
cow_1++_3179.jpg,1++
cow_1++_1196.jpg,1++
cow_1++_3059.jpg,1++
cow_3_1988.jpg,3
cow_1_1127.jpg,1
cow_1_3305.jpg,1
cow_1_490.jpg,1
cow_1+_3148.jpg,1+
cow_2_4281.jpg,2
cow_1+_5960.jpg,1+
cow_1_5881.jpg,1
cow_3_3140.jpg,3
cow_1_2048.jpg,1
cow_1+_1941.jpg,1+
cow_2_490.jpg,2
cow_2_3584.jpg,2
cow_3_2187.jpg,3
cow_1++_4664.jpg,1++
cow_2_1321.jpg,2
cow_1++_4585.jpg,1++
cow_1++_1120.jpg,1++
cow_1_3685.jpg,1
cow_1_775.jpg,1
cow_1_2343.jpg,1
cow_1++_171.jpg,1++
cow_1+_5737.jpg,1+
cow_2_5650.jpg,2
cow_1_1058.jpg,1
cow_1_5012.jpg,1
cow_2_32.jpg,2
cow_1++_1881.jpg,1++
cow_1_3116.jpg,1
cow_2_3210.jpg,2
cow_2_1345.jpg,2
cow_3_3029.jpg,3
cow_2_3320.jpg,2
cow_2_5153.jpg,2
cow_2_5742.jpg,2
cow_2_4338.jpg,2
cow_3_3519.jpg,3
cow_1+_4242.jpg,1+
cow_1++_4665.jpg,1++
cow_1_3683.jpg,1
cow_1++_2293.jpg,1++
cow_1+_3863.jpg,1+
cow_1_2410.jpg,1
cow_1++_940.jpg,1++
cow_1_1945.jpg,1
cow_1++_5736.jpg,1++
cow_1+_130.jpg,1+
cow_1++_5589.jpg,1++
cow_1_1564.jpg,1
cow_1_2729.jpg,1
cow_2_670.jpg,2
cow_2_5040.jpg,2
cow_1++_831.jpg,1++
cow_1+_2933.jpg,1+
cow_1++_2202.jpg,1++
cow_2_5444.jpg,2
cow_2_3312.jpg,2
cow_1+_194.jpg,1+
cow_1++_3751.jpg,1++
cow_1++_3397.jpg,1++
cow_1_4269.jpg,1
cow_1++_4613.jpg,1++
cow_1_2756.jpg,1
cow_2_2814.jpg,2
cow_2_1153.jpg,2
cow_1++_2740.jpg,1++
cow_1_480.jpg,1
cow_2_4730.jpg,2
cow_2_1901.jpg,2
cow_3_1790.jpg,3
cow_2_5110.jpg,2
cow_2_1726.jpg,2
cow_1+_532.jpg,1+
cow_3_472.jpg,3
cow_1_4728.jpg,1
cow_1+_2131.jpg,1+
cow_1+_5829.jpg,1+
cow_1+_276.jpg,1+
cow_1++_2553.jpg,1++
cow_1+_624.jpg,1+
cow_3_1880.jpg,3
cow_3_2977.jpg,3
cow_1++_4888.jpg,1++
cow_2_5751.jpg,2
cow_3_3454.jpg,3
cow_1++_5493.jpg,1++
cow_2_2678.jpg,2
cow_1+_5868.jpg,1+
cow_1++_2755.jpg,1++
cow_1+_2954.jpg,1+
cow_1+_1750.jpg,1+
cow_1++_3154.jpg,1++
cow_1_5716.jpg,1
cow_1+_5349.jpg,1+
cow_1++_1676.jpg,1++
cow_1++_2682.jpg,1++
cow_1+_3547.jpg,1+
cow_1_2618.jpg,1
cow_1_5232.jpg,1
cow_2_4573.jpg,2
cow_1_5176.jpg,1
cow_2_3132.jpg,2
cow_1+_5193.jpg,1+
cow_3_2054.jpg,3
cow_1++_5318.jpg,1++
cow_1+_3972.jpg,1+
cow_1_2426.jpg,1
cow_1_2277.jpg,1
cow_1+_449.jpg,1+
cow_1++_4995.jpg,1++
cow_3_130.jpg,3
cow_3_2940.jpg,3
cow_1_2032.jpg,1
cow_1++_1594.jpg,1++
cow_1_4854.jpg,1
cow_1++_1546.jpg,1++
cow_1+_3920.jpg,1+
cow_1++_1512.jpg,1++
cow_2_3807.jpg,2
cow_3_3737.jpg,3
cow_1+_5888.jpg,1+
cow_1_4410.jpg,1
cow_1+_2667.jpg,1+
cow_2_2117.jpg,2
cow_1++_2569.jpg,1++
cow_1++_3929.jpg,1++
cow_3_2080.jpg,3
cow_2_26.jpg,2
cow_1++_3390.jpg,1++
cow_1++_604.jpg,1++
cow_1_529.jpg,1
cow_1_3653.jpg,1
cow_3_3856.jpg,3
cow_2_1998.jpg,2
cow_1_4156.jpg,1
cow_1_283.jpg,1
cow_1++_294.jpg,1++
cow_2_2586.jpg,2
cow_2_287.jpg,2
cow_1_809.jpg,1
cow_3_2912.jpg,3
cow_1++_4358.jpg,1++
cow_1_5765.jpg,1
cow_1_3731.jpg,1
cow_1_14.jpg,1
cow_1++_2719.jpg,1++
cow_1+_5063.jpg,1+
cow_1_708.jpg,1
cow_1+_1463.jpg,1+
cow_1++_1378.jpg,1++
cow_3_1990.jpg,3
cow_1_5432.jpg,1
cow_1_2658.jpg,1
cow_1+_2501.jpg,1+
cow_1+_3529.jpg,1+
cow_1_3139.jpg,1
cow_1+_5540.jpg,1+
cow_1_1108.jpg,1
cow_1+_3929.jpg,1+
cow_1_2981.jpg,1
cow_2_2356.jpg,2
cow_1+_2240.jpg,1+
cow_1++_1408.jpg,1++
cow_1+_3121.jpg,1+
cow_3_3968.jpg,3
cow_1+_866.jpg,1+
cow_2_776.jpg,2
cow_1+_3843.jpg,1+
cow_1+_64.jpg,1+
cow_1+_2078.jpg,1+
cow_2_4231.jpg,2
cow_1+_5158.jpg,1+
cow_1+_4735.jpg,1+
cow_1+_2792.jpg,1+
cow_1++_2598.jpg,1++
cow_2_3406.jpg,2
cow_1_5912.jpg,1
cow_1_4729.jpg,1
cow_3_2395.jpg,3
cow_1+_2485.jpg,1+
cow_1_1874.jpg,1
cow_3_1039.jpg,3
cow_3_957.jpg,3
cow_3_3285.jpg,3
cow_1++_5604.jpg,1++
cow_2_4995.jpg,2
cow_1_2180.jpg,1
cow_1_5403.jpg,1
cow_3_666.jpg,3
cow_1_3539.jpg,1
cow_2_5.jpg,2
cow_1++_852.jpg,1++
cow_3_772.jpg,3
cow_3_1258.jpg,3
cow_2_3144.jpg,2
cow_1+_485.jpg,1+
cow_1++_377.jpg,1++
cow_3_1891.jpg,3
cow_1++_3806.jpg,1++
cow_1+_2985.jpg,1+
cow_2_95.jpg,2
cow_1+_2628.jpg,1+
cow_1_5960.jpg,1
cow_1++_2521.jpg,1++
cow_1_3230.jpg,1
cow_1++_2644.jpg,1++
cow_1++_2320.jpg,1++
cow_1++_5742.jpg,1++
cow_1_2213.jpg,1
cow_1++_5722.jpg,1++
cow_1+_5736.jpg,1+
cow_2_4502.jpg,2
cow_2_2815.jpg,2
cow_3_2139.jpg,3
cow_1_2347.jpg,1
cow_2_5318.jpg,2
cow_2_1840.jpg,2
cow_1++_4382.jpg,1++
cow_1+_2772.jpg,1+
cow_1_541.jpg,1
cow_1_4818.jpg,1
cow_2_5063.jpg,2
cow_1++_605.jpg,1++
cow_1_2697.jpg,1
cow_2_812.jpg,2
cow_1++_153.jpg,1++
cow_1++_590.jpg,1++
cow_1_1135.jpg,1
cow_1_2632.jpg,1
cow_1++_1878.jpg,1++
cow_1_5600.jpg,1
cow_2_1943.jpg,2
cow_3_1033.jpg,3
cow_2_4935.jpg,2
cow_1_2593.jpg,1
cow_1+_1023.jpg,1+
cow_3_2009.jpg,3
cow_2_5977.jpg,2
cow_1++_4679.jpg,1++
cow_1++_5660.jpg,1++
cow_2_4701.jpg,2
cow_2_2243.jpg,2
cow_3_591.jpg,3
cow_1_1911.jpg,1
cow_1++_1589.jpg,1++
cow_1_1680.jpg,1
cow_1++_4316.jpg,1++
cow_1_2435.jpg,1
cow_1++_2956.jpg,1++
cow_1++_636.jpg,1++
cow_2_3050.jpg,2
cow_1_4350.jpg,1
cow_1_3953.jpg,1
cow_1+_5311.jpg,1+
cow_1+_2941.jpg,1+
cow_2_5693.jpg,2
cow_2_5498.jpg,2
cow_1++_3071.jpg,1++
cow_1++_4133.jpg,1++
cow_1++_2566.jpg,1++
cow_3_1591.jpg,3
cow_3_1778.jpg,3
cow_1_231.jpg,1
cow_2_530.jpg,2
cow_2_2129.jpg,2
cow_1++_4985.jpg,1++
cow_1_2290.jpg,1
cow_3_2278.jpg,3
cow_1++_5153.jpg,1++
cow_1+_5390.jpg,1+
cow_1_4642.jpg,1
cow_1_2573.jpg,1
cow_1_2579.jpg,1
cow_3_457.jpg,3
cow_1++_3644.jpg,1++
cow_2_4761.jpg,2
cow_2_3868.jpg,2
cow_2_3167.jpg,2
cow_1+_3197.jpg,1+
cow_2_5793.jpg,2
cow_3_366.jpg,3
cow_1_2324.jpg,1
cow_1_5637.jpg,1
cow_2_1202.jpg,2
cow_1+_3540.jpg,1+
cow_1_910.jpg,1
cow_1+_3514.jpg,1+
cow_1_846.jpg,1
cow_1++_1193.jpg,1++
cow_1+_4443.jpg,1+
cow_1+_2877.jpg,1+
cow_1++_2534.jpg,1++
cow_1+_599.jpg,1+
cow_2_228.jpg,2
cow_1_5279.jpg,1
cow_1+_5675.jpg,1+
cow_1+_5633.jpg,1+
cow_2_1205.jpg,2
cow_3_3658.jpg,3
cow_1_2879.jpg,1
cow_2_1730.jpg,2
cow_1++_4802.jpg,1++
cow_1+_4848.jpg,1+
cow_1++_3007.jpg,1++
cow_1++_5581.jpg,1++
cow_1++_5447.jpg,1++
cow_1_1935.jpg,1
cow_1_4143.jpg,1
cow_1++_5322.jpg,1++
cow_1_4351.jpg,1
cow_1++_4869.jpg,1++
cow_1+_3426.jpg,1+
cow_1_2159.jpg,1
cow_3_2451.jpg,3
cow_3_2967.jpg,3
cow_1_3802.jpg,1
cow_1_1245.jpg,1
cow_1++_3343.jpg,1++
cow_3_1884.jpg,3
cow_3_2248.jpg,3
cow_3_950.jpg,3
cow_1_4448.jpg,1
cow_3_3311.jpg,3
cow_1+_4385.jpg,1+
cow_2_2824.jpg,2
cow_2_5567.jpg,2
cow_3_307.jpg,3
cow_1+_4646.jpg,1+
cow_2_1180.jpg,2
cow_1+_3927.jpg,1+
cow_1_4512.jpg,1
cow_1+_3332.jpg,1+
cow_1+_5757.jpg,1+
cow_1_763.jpg,1
cow_1++_1749.jpg,1++
cow_2_2415.jpg,2
cow_1+_5418.jpg,1+
cow_1++_3848.jpg,1++
cow_3_3911.jpg,3
cow_1++_5439.jpg,1++
cow_3_826.jpg,3
cow_2_5419.jpg,2
cow_1+_1037.jpg,1+
cow_1++_736.jpg,1++
cow_1_5133.jpg,1
cow_1_4771.jpg,1
cow_1_4614.jpg,1
cow_1+_3970.jpg,1+
cow_2_1615.jpg,2
cow_1+_369.jpg,1+
cow_3_922.jpg,3
cow_1++_2627.jpg,1++
cow_1+_2965.jpg,1+
cow_3_1949.jpg,3
cow_1+_5565.jpg,1+
cow_1_3741.jpg,1
cow_3_172.jpg,3
cow_1++_3415.jpg,1++
cow_2_3516.jpg,2
cow_1+_805.jpg,1+
cow_3_3239.jpg,3
cow_2_1699.jpg,2
cow_1++_4100.jpg,1++
cow_1+_2377.jpg,1+
cow_1+_4803.jpg,1+
cow_1_5178.jpg,1
cow_1++_787.jpg,1++
cow_2_3722.jpg,2
cow_2_2564.jpg,2
cow_2_4184.jpg,2
cow_2_3708.jpg,2
cow_1++_2716.jpg,1++
cow_1+_4793.jpg,1+
cow_3_3813.jpg,3
cow_3_1418.jpg,3
cow_1++_5760.jpg,1++
cow_1++_2572.jpg,1++
cow_3_889.jpg,3
cow_1++_1844.jpg,1++
cow_1_5502.jpg,1
cow_1_1080.jpg,1
cow_1+_874.jpg,1+
cow_3_3516.jpg,3
cow_2_3953.jpg,2
cow_3_71.jpg,3
cow_2_3712.jpg,2
cow_1++_4642.jpg,1++
cow_2_4152.jpg,2
cow_1_1518.jpg,1
cow_1+_2983.jpg,1+
cow_1_2073.jpg,1
cow_1+_3061.jpg,1+
cow_1_4813.jpg,1
cow_1_617.jpg,1
cow_1++_5550.jpg,1++
cow_3_3487.jpg,3
cow_1+_4673.jpg,1+
cow_1_1647.jpg,1
cow_2_5943.jpg,2
cow_1+_5990.jpg,1+
cow_1+_4291.jpg,1+
cow_1_4700.jpg,1
cow_1++_5942.jpg,1++
cow_1_3925.jpg,1
cow_1++_286.jpg,1++
cow_2_4267.jpg,2
cow_1_344.jpg,1
cow_3_150.jpg,3
cow_3_2089.jpg,3
cow_1+_284.jpg,1+
cow_1++_5835.jpg,1++
cow_1++_1572.jpg,1++
cow_1+_1614.jpg,1+
cow_2_3301.jpg,2
cow_2_5589.jpg,2
cow_2_159.jpg,2
cow_1++_112.jpg,1++
cow_1_4045.jpg,1
cow_1+_5182.jpg,1+
cow_1+_1628.jpg,1+
cow_1_3184.jpg,1
cow_1_561.jpg,1
cow_2_4252.jpg,2
cow_1_1665.jpg,1
cow_3_1357.jpg,3
cow_1+_3435.jpg,1+
cow_3_288.jpg,3
cow_1_3464.jpg,1
cow_1++_3157.jpg,1++
cow_1+_1809.jpg,1+
cow_1++_64.jpg,1++
cow_1_2378.jpg,1
cow_1++_1281.jpg,1++
cow_3_3805.jpg,3
cow_2_4349.jpg,2
cow_1_3875.jpg,1
cow_1++_2852.jpg,1++
cow_1+_3058.jpg,1+
cow_2_5347.jpg,2
cow_1+_3703.jpg,1+
cow_1++_3946.jpg,1++
cow_1++_4282.jpg,1++
cow_1_19.jpg,1
cow_1_3619.jpg,1
cow_2_1073.jpg,2
cow_1++_347.jpg,1++
cow_1++_1417.jpg,1++
cow_1++_5298.jpg,1++
cow_1_1328.jpg,1
cow_1++_5993.jpg,1++
cow_3_2965.jpg,3
cow_3_3647.jpg,3
cow_1++_5886.jpg,1++
cow_2_3411.jpg,2
cow_2_840.jpg,2
cow_1++_3669.jpg,1++
cow_2_351.jpg,2
cow_1_4381.jpg,1
cow_2_1932.jpg,2
cow_3_3060.jpg,3
cow_1++_1163.jpg,1++
cow_1++_5458.jpg,1++
cow_1+_323.jpg,1+
cow_1+_3245.jpg,1+
cow_1+_2986.jpg,1+
cow_1++_3185.jpg,1++
cow_1++_2001.jpg,1++
cow_1+_5385.jpg,1+
cow_1+_2135.jpg,1+
cow_1++_1401.jpg,1++
cow_3_2196.jpg,3
cow_1++_3896.jpg,1++
cow_2_5890.jpg,2
cow_3_2320.jpg,3
cow_1_1605.jpg,1
cow_1_3100.jpg,1
cow_1+_4684.jpg,1+
cow_3_1288.jpg,3
cow_1++_5773.jpg,1++
cow_1+_1292.jpg,1+
cow_1++_2850.jpg,1++
cow_3_1683.jpg,3
cow_2_582.jpg,2
cow_1++_4673.jpg,1++
cow_1_5013.jpg,1
cow_1+_5110.jpg,1+
cow_1++_1033.jpg,1++
cow_1_1514.jpg,1
cow_2_1642.jpg,2
cow_3_3102.jpg,3
cow_2_1897.jpg,2
cow_3_3649.jpg,3
cow_1++_5995.jpg,1++
cow_2_2920.jpg,2
cow_3_2141.jpg,3
cow_1_2979.jpg,1
cow_1++_4013.jpg,1++
cow_2_1628.jpg,2
cow_1_1134.jpg,1
cow_2_1154.jpg,2
cow_1_2126.jpg,1
cow_3_453.jpg,3
cow_1_4320.jpg,1
cow_3_3729.jpg,3
cow_2_4957.jpg,2
cow_1++_511.jpg,1++
cow_1_1535.jpg,1
cow_1_4214.jpg,1
cow_3_2315.jpg,3
cow_1+_3611.jpg,1+
cow_1++_5356.jpg,1++
cow_1_3849.jpg,1
cow_3_1425.jpg,3
cow_1+_5286.jpg,1+
cow_1_4805.jpg,1
cow_1++_4106.jpg,1++
cow_1++_3140.jpg,1++
cow_1++_3855.jpg,1++
cow_3_3851.jpg,3
cow_2_2640.jpg,2
cow_2_3277.jpg,2
cow_1+_5610.jpg,1+
cow_3_3631.jpg,3
cow_1++_3921.jpg,1++
cow_1_4725.jpg,1
cow_2_1477.jpg,2
cow_2_1934.jpg,2
cow_2_4588.jpg,2
cow_1+_5614.jpg,1+
cow_2_4830.jpg,2
cow_2_171.jpg,2
cow_1_423.jpg,1
cow_1_3335.jpg,1
cow_1+_4524.jpg,1+
cow_1+_1608.jpg,1+
cow_3_116.jpg,3
cow_2_4111.jpg,2
cow_1_4042.jpg,1
cow_1++_5390.jpg,1++
cow_1++_2141.jpg,1++
cow_2_4738.jpg,2
cow_1_5633.jpg,1
cow_2_3713.jpg,2
cow_1++_3284.jpg,1++
cow_1++_4790.jpg,1++
cow_1_737.jpg,1
cow_3_2471.jpg,3
cow_1+_3297.jpg,1+
cow_1_3760.jpg,1
cow_1_1858.jpg,1
cow_1+_4674.jpg,1+
cow_1++_1904.jpg,1++
cow_1+_1973.jpg,1+
cow_1_5694.jpg,1
cow_1++_1236.jpg,1++
cow_1+_3889.jpg,1+
cow_2_1183.jpg,2
cow_1++_81.jpg,1++
cow_1+_5244.jpg,1+
cow_1+_738.jpg,1+
cow_1_3148.jpg,1
cow_1_3492.jpg,1
cow_1_5388.jpg,1
cow_1_5545.jpg,1
cow_1++_2528.jpg,1++
cow_1_1987.jpg,1
cow_3_428.jpg,3
cow_2_5450.jpg,2
cow_1+_5151.jpg,1+
cow_1+_1571.jpg,1+
cow_1+_2765.jpg,1+
cow_1+_1763.jpg,1+
cow_2_2379.jpg,2
cow_2_3426.jpg,2
cow_2_1929.jpg,2
cow_2_4696.jpg,2
cow_2_4478.jpg,2
cow_1++_3044.jpg,1++
cow_1_442.jpg,1
cow_1++_773.jpg,1++
cow_2_2778.jpg,2
cow_1+_1353.jpg,1+
cow_1+_3452.jpg,1+
cow_3_2666.jpg,3
cow_1_2921.jpg,1
cow_3_3544.jpg,3
cow_2_3945.jpg,2
cow_3_1220.jpg,3
cow_1++_3919.jpg,1++
cow_1+_482.jpg,1+
cow_3_986.jpg,3
cow_2_631.jpg,2
cow_1_2932.jpg,1
cow_3_958.jpg,3
cow_2_5578.jpg,2
cow_1++_5137.jpg,1++
cow_1_5335.jpg,1
cow_1_4936.jpg,1
cow_1++_1147.jpg,1++
cow_3_1102.jpg,3
cow_1_2935.jpg,1
cow_1++_703.jpg,1++
cow_1+_646.jpg,1+
cow_1+_2189.jpg,1+
cow_2_777.jpg,2
cow_3_431.jpg,3
cow_1_2252.jpg,1
cow_1++_2201.jpg,1++
cow_1++_3900.jpg,1++
cow_1_2714.jpg,1
cow_2_2728.jpg,2
cow_1++_1130.jpg,1++
cow_1+_1304.jpg,1+
cow_2_5448.jpg,2
cow_1+_2686.jpg,1+
cow_1_5905.jpg,1
cow_2_5415.jpg,2
cow_1+_566.jpg,1+
cow_1_3301.jpg,1
cow_3_807.jpg,3
cow_1++_4561.jpg,1++
cow_1_5965.jpg,1
cow_1+_1680.jpg,1+
cow_1++_5475.jpg,1++
cow_1+_2779.jpg,1+
cow_2_3178.jpg,2
cow_1+_1060.jpg,1+
cow_1_5183.jpg,1
cow_2_1271.jpg,2
cow_1_1836.jpg,1
cow_1++_4989.jpg,1++
cow_1_4293.jpg,1
cow_1+_5721.jpg,1+
cow_3_139.jpg,3
cow_1++_17.jpg,1++
cow_1++_1960.jpg,1++
cow_2_502.jpg,2
cow_1++_4662.jpg,1++
cow_1_713.jpg,1
cow_1++_4830.jpg,1++
cow_1_3734.jpg,1
cow_1++_1393.jpg,1++
cow_1++_1875.jpg,1++
cow_1++_4933.jpg,1++
cow_1_4693.jpg,1
cow_1+_5589.jpg,1+
cow_2_2706.jpg,2
cow_2_2579.jpg,2
cow_3_2652.jpg,3
cow_2_3499.jpg,2
cow_1+_1924.jpg,1+
cow_1+_259.jpg,1+
cow_1_5245.jpg,1
cow_2_3907.jpg,2
cow_1++_2775.jpg,1++
cow_1_4883.jpg,1
cow_1+_5783.jpg,1+
cow_1_3605.jpg,1
cow_3_1222.jpg,3
cow_1++_1418.jpg,1++
cow_3_3091.jpg,3
cow_3_3249.jpg,3
cow_1++_3400.jpg,1++
cow_1_5841.jpg,1
cow_2_2393.jpg,2
cow_2_2517.jpg,2
cow_1_2134.jpg,1
cow_1_3888.jpg,1
cow_1++_1787.jpg,1++
cow_1+_649.jpg,1+
cow_1++_4796.jpg,1++
cow_1_2904.jpg,1
cow_1+_1657.jpg,1+
cow_1++_967.jpg,1++
cow_3_2498.jpg,3
cow_2_1036.jpg,2
cow_1++_354.jpg,1++
cow_2_3073.jpg,2
cow_1+_188.jpg,1+
cow_2_2233.jpg,2
cow_2_3830.jpg,2
cow_1_2665.jpg,1
cow_3_3329.jpg,3
cow_1_2885.jpg,1
cow_1++_1736.jpg,1++
cow_1++_4867.jpg,1++
cow_3_241.jpg,3
cow_3_2229.jpg,3
cow_3_1067.jpg,3
cow_1++_2239.jpg,1++
cow_2_889.jpg,2
cow_2_167.jpg,2
cow_1+_4416.jpg,1+
cow_1_1228.jpg,1
cow_1++_5047.jpg,1++
cow_1+_2505.jpg,1+
cow_1+_2530.jpg,1+
cow_1++_4236.jpg,1++
cow_2_1247.jpg,2
cow_3_2809.jpg,3
cow_1_3795.jpg,1
cow_2_3687.jpg,2
cow_1+_5393.jpg,1+
cow_1+_593.jpg,1+
cow_1_2739.jpg,1
cow_3_2554.jpg,3
cow_1+_422.jpg,1+
cow_1_1089.jpg,1
cow_1++_5381.jpg,1++
cow_2_5566.jpg,2
cow_1+_5362.jpg,1+
cow_1++_2177.jpg,1++
cow_1+_2216.jpg,1+
cow_3_2077.jpg,3
cow_1_5411.jpg,1
cow_1+_944.jpg,1+
cow_2_2544.jpg,2
cow_1_2907.jpg,1
cow_2_1393.jpg,2
cow_2_3001.jpg,2
cow_3_3353.jpg,3
cow_2_2092.jpg,2
cow_1++_4485.jpg,1++
cow_2_4379.jpg,2
cow_1++_3861.jpg,1++
cow_1++_5785.jpg,1++
cow_2_5692.jpg,2
cow_2_2467.jpg,2
cow_3_2561.jpg,3
cow_3_3040.jpg,3
cow_1++_5269.jpg,1++
cow_1++_5509.jpg,1++
cow_3_1233.jpg,3
cow_1+_2626.jpg,1+
cow_1_336.jpg,1
cow_1++_168.jpg,1++
cow_1++_4261.jpg,1++
cow_2_1747.jpg,2
cow_1++_2287.jpg,1++
cow_1++_2935.jpg,1++
cow_1++_723.jpg,1++
cow_3_2188.jpg,3
cow_3_2508.jpg,3
cow_1_191.jpg,1
cow_3_3541.jpg,3
cow_1++_4363.jpg,1++
cow_1+_1420.jpg,1+
cow_1++_2621.jpg,1++
cow_1_5377.jpg,1
cow_3_756.jpg,3
cow_2_3041.jpg,2
cow_2_3936.jpg,2
cow_3_1796.jpg,3
cow_1+_4739.jpg,1+
cow_1++_1266.jpg,1++
cow_3_1127.jpg,3
cow_1_1541.jpg,1
cow_1+_126.jpg,1+
cow_1+_2952.jpg,1+
cow_1++_2413.jpg,1++
cow_1+_2804.jpg,1+
cow_1++_3567.jpg,1++
cow_1++_5133.jpg,1++
cow_2_2421.jpg,2
cow_1++_448.jpg,1++
cow_1+_5709.jpg,1+
cow_1_3612.jpg,1
cow_2_2865.jpg,2
cow_2_2022.jpg,2
cow_1++_1606.jpg,1++
cow_3_3122.jpg,3
cow_1++_1250.jpg,1++
cow_1++_729.jpg,1++
cow_1+_5673.jpg,1+
cow_3_496.jpg,3
cow_2_1141.jpg,2
cow_1++_1646.jpg,1++
cow_2_194.jpg,2
cow_1+_3581.jpg,1+
cow_2_2931.jpg,2
cow_2_1706.jpg,2
cow_2_3586.jpg,2
cow_2_2669.jpg,2
cow_1++_139.jpg,1++
cow_1+_4458.jpg,1+
cow_1++_4054.jpg,1++
cow_2_5084.jpg,2
cow_1++_1781.jpg,1++
cow_1++_548.jpg,1++
cow_2_2994.jpg,2
cow_1+_2473.jpg,1+
cow_2_3975.jpg,2
cow_2_1606.jpg,2
cow_2_1305.jpg,2
cow_2_4464.jpg,2
cow_3_2990.jpg,3
cow_2_2748.jpg,2
cow_2_5197.jpg,2
cow_3_3193.jpg,3
cow_1++_71.jpg,1++
cow_1++_3186.jpg,1++
cow_2_4297.jpg,2
cow_1++_1880.jpg,1++
cow_3_1894.jpg,3
cow_1++_1966.jpg,1++
cow_1++_901.jpg,1++
cow_1++_961.jpg,1++
cow_3_674.jpg,3
cow_2_5472.jpg,2
cow_2_4243.jpg,2
cow_2_2255.jpg,2
cow_1+_4836.jpg,1+
cow_1+_3237.jpg,1+
cow_1+_2180.jpg,1+
cow_2_1311.jpg,2
cow_1_3337.jpg,1
cow_1+_1524.jpg,1+
